Timestamp,Interface,Action,Temperature,Elapsed Time
2024-08-08T19:49:04.693477,Audio,Play t15.mp3,25,20.683248043060303
2024-08-08T19:49:06.328048,Audio,Play t15.mp3,25,22.31781554222107
