Timestamp,Interface,Action,Temperature,Elapsed Time
2024-08-08T19:52:15.153207,Audio,Play t15.mp3,20,2.561616897583008
2024-08-08T19:52:19.251621,Audio,Play t15.mp3,20,6.660030126571655
2024-08-08T19:52:21.289818,Audio,Play t16.mp3,20,8.698225498199463
2024-08-08T19:52:23.139436,Audio,Play t17.mp3,20,10.54784607887268
2024-08-08T19:52:24.972259,Audio,Play t18.mp3,20,12.380669355392456
2024-08-08T19:52:27.338395,Audio,Play t19.mp3,20,14.746805191040039
2024-08-08T19:52:29.380327,Audio,Play t20.mp3,20,16.788737535476685
2024-08-08T19:52:31.120147,Audio,Play t21.mp3,20,18.528557062149048
2024-08-08T19:52:32.759229,Audio,Play t22.mp3,20,20.16763973236084
2024-08-08T19:52:40.755186,Audio,Play t15.mp3,20,28.163596391677856
2024-08-08T19:52:45.362468,Audio,Play t15.mp3,20,32.77087879180908
